Close,Volume,Ticker,Trading_Date,Sentiment,SMA_20,RSI_14,Next_Close,Target_Price_Change_Pct,Target_Direction
50.202125549316406,86693600,AAPL,2019-07-29,0.0,48.99711971282961,70.87468705487403,49.98664474487305,-0.0042922645622181935,0
49.98664474487305,135742800,AAPL,2019-07-30,0.0,49.083670234680184,67.95714803015329,51.0065803527832,0.02040416221404353,1
51.0065803527832,277125600,AAPL,2019-07-31,0.0,49.207092475891116,73.51465486504321,49.902854919433594,-0.02163888317381355,0
49.902854919433594,216071600,AAPL,2019-08-01,0.0,49.25521621704101,61.15387664265238,48.84700012207031,-0.02115820425640821,0
48.84700012207031,163448400,AAPL,2019-08-02,0.0,49.25270175933837,52.12478609802815,46.28996276855469,-0.05234788926905443,0
46.28996276855469,209572000,AAPL,2019-08-05,0.0,49.17273483276367,37.63337344225715,47.16625213623047,0.018930440105496365,1
47.16625213623047,143299200,AAPL,2019-08-06,0.0,49.12197704315186,43.43693415722687,47.65467071533203,0.010355255229753283,1
47.65467071533203,133457600,AAPL,2019-08-07,0.0,49.07181797027589,46.429197080562766,48.70573806762695,0.02205591469876131,1
48.70573806762695,108038000,AAPL,2019-08-08,0.0,49.09192943572999,52.2796979485349,48.30438232421875,-0.008240420109247264,0
48.30438232421875,98478800,AAPL,2019-08-09,0.0,49.073418045043944,50.032701110726144,48.18181610107422,-0.0025373727443996166,0
48.18181610107422,89927600,AAPL,2019-08-12,0.0,49.0259126663208,49.33534665449684,50.22222900390625,0.04234819415174639,1
50.22222900390625,188874000,AAPL,2019-08-13,0.0,49.088928031921384,59.46438729347902,48.72736358642578,-0.029765015355335964,0
48.72736358642578,146189600,AAPL,2019-08-14,0.0,49.090966415405276,51.36263032334323,48.48463439941406,-0.004981373280768611,0
48.48463439941406,108909600,AAPL,2019-08-15,0.0,49.053215217590335,50.16740848454575,49.62861633300781,0.02359473156319345,1
49.62861633300781,110481600,AAPL,2019-08-16,0.0,49.10941467285157,55.43136664575025,50.55390167236328,0.018644189738170572,1
50.55390167236328,97654400,AAPL,2019-08-19,0.0,49.15645198822022,59.18664751120915,50.556297302246094,4.738763584141199e-05,1
