Close,Volume,Ticker,Trading_Date,Sentiment,SMA_20,RSI_14,Next_Close,Target_Price_Change_Pct,Target_Direction
105.83380889892578,7241700,DIS,2018-12-31,0.0,106.10750732421874,50.91397054807983,105.17747497558594,-0.006201552511132438,0
105.17747497558594,9723500,DIS,2019-01-02,0.0,105.83575325012207,49.09741231317493,102.62934875488281,-0.024226919511944955,0
102.62934875488281,10594700,DIS,2019-01-03,0.0,105.42462081909179,42.724089165764326,105.79519653320312,0.030847392258929154,1
105.79519653320312,10122800,DIS,2019-01-04,0.0,105.30922012329101,51.19990944637985,106.7121353149414,0.008667111662772951,1
106.7121353149414,6714700,DIS,2019-01-07,0.0,105.16974983215333,53.35302916201418,107.54220581054688,0.007778595125621533,1
107.54220581054688,8730700,DIS,2019-01-08,0.0,105.14272460937501,55.2767422518243,108.74870300292969,0.01121882504909983,1
108.74870300292969,5931900,DIS,2019-01-09,0.0,105.18181495666505,57.988676985533054,108.87416076660156,0.0011536483673602542,1
108.87416076660156,6160100,DIS,2019-01-10,0.0,105.22187004089355,58.27203073370282,108.72940063476562,-0.00132960962285869,0
108.72940063476562,4819100,DIS,2019-01-11,0.0,105.24310493469237,57.78770874149592,108.50740051269531,-0.0020417671832482186,0
108.50740051269531,6980600,DIS,2019-01-14,0.0,105.19629325866698,57.005220902858966,107.870361328125,-0.005870928448753864,0
107.870361328125,9800900,DIS,2019-01-15,0.0,105.17505874633788,54.7156641489967,107.04995727539062,-0.007605463100645713,0
107.04995727539062,5899900,DIS,2019-01-16,0.0,105.18905410766601,51.82862419246794,107.14646911621094,0.0009015588915372626,1
107.14646911621094,6392000,DIS,2019-01-17,0.0,105.26433944702147,52.14849470712531,107.17543029785156,0.0002702952498529255,1
107.17543029785156,8554700,DIS,2019-01-18,0.0,105.35217208862304,52.25095844128105,106.75074005126953,-0.003962570949347003,0
106.75074005126953,6986700,DIS,2019-01-22,0.0,105.52590713500977,50.54186224481165,107.25263977050781,0.0047016041200017185,1
107.25263977050781,6845600,DIS,2019-01-23,0.0,105.85889968872073,52.518495366138964,106.70247650146484,-0.005129601194154029,0
106.70247650146484,6716800,DIS,2019-01-24,0.0,106.35114974975588,50.152363026227114,107.22367858886719,0.004884629715179933,1
107.22367858886719,5706900,DIS,2019-01-25,0.0,106.6049961090088,52.34291455118331,106.95343017578125,-0.0025204172869517354,0
106.95343017578125,6178800,DIS,2019-01-28,0.0,106.81203079223633,51.089253470569425,107.04029846191406,0.0008122066397500463,1
107.04029846191406,5253700,DIS,2019-01-29,0.0,106.98576583862305,51.491436223747996,106.29708862304688,-0.006943271361781829,0
106.29708862304688,7853800,DIS,2019-01-30,0.0,107.00892982482911,47.86506170129883,107.63871765136719,0.012621503050549461,1
107.63871765136719,8351600,DIS,2019-01-31,0.0,107.13199195861817,54.143405932885244,107.42637634277344,-0.0019727223923412555,0
107.42637634277344,6557700,DIS,2019-02-01,0.0,107.3718433380127,53.054414379160825,107.90897369384766,0.004492354368673472,1
107.90897369384766,7037000,DIS,2019-02-04,0.0,107.47753219604493,55.2570307785035,108.73905181884766,0.00769239199100386,1
108.73905181884766,13619800,DIS,2019-02-05,0.0,107.57887802124024,58.83465396452405,107.53254699707031,-0.011095414219606255,0
107.53254699707031,14229000,DIS,2019-02-06,0.0,107.57839508056642,52.29004655229159,107.08855438232422,-0.004128913776758121,0
107.08855438232422,8658100,DIS,2019-02-07,0.0,107.49538764953616,50.08221813180133,107.62906646728516,0.005047337580365668,1
107.62906646728516,6395500,DIS,2019-02-08,0.0,107.43313293457032,52.70050450358824,105.63111114501953,-0.018563343414977236,0
105.63111114501953,11086400,DIS,2019-02-11,0.0,107.27821846008302,43.597435107793935,105.39945983886719,-0.0021930215789769812,0
105.39945983886719,7610200,DIS,2019-02-12,0.0,107.12282142639162,42.676984538731006,106.36466217041016,0.009157564308380259,1
106.36466217041016,6919700,DIS,2019-02-13,0.0,107.04753646850585,47.63751449011612,106.80865478515625,0.004174249282480297,1
106.80865478515625,6324300,DIS,2019-02-14,0.0,107.03547134399413,49.78995770310764,108.67147064208984,0.017440682692620887,1
108.67147064208984,8197300,DIS,2019-02-15,0.0,107.11172142028808,57.65486845683692,109.5594711303711,0.008171422389284535,1
109.5594711303711,8169600,DIS,2019-02-19,0.0,107.23092346191405,60.8065657104633,109.72354888916016,0.0014976136439524884,1
109.72354888916016,7081500,DIS,2019-02-20,0.0,107.37956390380857,61.378558663566736,110.31230926513672,0.005365852471389826,1
110.31230926513672,9480100,DIS,2019-02-21,0.0,107.53254737854003,63.440386939763265,111.23890686035156,0.00839976609489479,1
111.23890686035156,8734700,DIS,2019-02-22,0.0,107.75936889648438,66.4738901295994,109.63667297363281,-0.014403538581426206,0
109.63667297363281,9327700,DIS,2019-02-25,0.0,107.88001861572268,57.57747734063717,109.5498046875,-0.0007923287325008848,0
109.5498046875,8956000,DIS,2019-02-26,0.0,108.00983734130861,57.131044618314505,108.85486602783203,-0.006343586477861275,0
108.85486602783203,7249500,DIS,2019-02-27,0.0,108.1005657196045,53.55368462498575,108.91277313232422,0.0005319661546171193,1
108.91277313232422,6716700,DIS,2019-02-28,0.0,108.23134994506837,53.81320910500061,110.04206085205078,0.010368735339743187,1
110.04206085205078,6996900,DIS,2019-03-01,0.0,108.35151710510254,58.664003967344684,110.3509292602539,0.0028068213718606383,1
110.3509292602539,6015000,DIS,2019-03-04,0.0,108.49774475097655,59.9043585466329,110.03240966796875,-0.002886424196156546,0
110.03240966796875,5225100,DIS,2019-03-05,0.0,108.60391654968261,57.972450503571324,110.85282135009766,0.007456091206259697,1
110.85282135009766,7352800,DIS,2019-03-06,0.0,108.70960502624513,61.42335434789998,110.04206085205078,-0.007313846306954286,0
110.04206085205078,6324000,DIS,2019-03-07,0.0,108.83508071899415,56.487142144172346,109.84902954101562,-0.0017541593599803874,0
109.84902954101562,6549100,DIS,2019-03-08,0.0,108.97310447692873,55.34670352959895,110.75630187988281,0.008259265854765049,1
110.75630187988281,6952700,DIS,2019-03-11,0.0,109.1294662475586,59.486825870287085,110.73699951171875,-0.0001742778319286632,0
110.73699951171875,9920300,DIS,2019-03-12,0.0,109.38476066589357,59.360725472331495,110.1192626953125,-0.005578413891744267,0
110.1192626953125,17994500,DIS,2019-03-13,0.0,109.62075080871583,55.31916699683698,110.4957046508789,0.0034184932440746393,1
110.4957046508789,17409600,DIS,2019-03-14,0.0,109.82730293273926,57.23019122859893,110.95899200439453,0.004192808715772463,1
110.95899200439453,14932700,DIS,2019-03-15,0.0,110.03481979370117,59.524611977308275,109.18302917480469,-0.01600557825470789,0
109.18302917480469,21769800,DIS,2019-03-18,0.0,110.06039772033692,48.73217221904749,106.17162322998047,-0.02758126393436918,0
106.17162322998047,45384400,DIS,2019-03-19,0.0,109.8910053253174,36.61078728535724,106.1619644165039,-9.097358769433478e-05,0
106.1619644165039,35588700,DIS,2019-03-20,0.0,109.71292610168457,36.57935964817983,104.87826538085938,-0.012091892258212281,0
104.87826538085938,27438900,DIS,2019-03-21,0.0,109.44122390747071,32.576821419361444,104.46322631835938,-0.00395734102764581,0
